OBJECTID,SurveyPurp,Protocol,Gear,TotalEffor,EffortMetr,WaterID,WaterName,SampleDate,Location,Elevation,UTMZone,UTMX,UTMY,Basin,StationLen,AvgWidth,StationCod,SiteType,SurveyID,SpeciesCod,Status,NewStatus,sameStatus,Catch,Source,mySurveyID,NEAR_FID,NEAR_DIST,SNAPUTM_X,SNAPUTM_Y
3211,,PRESENCE/ABSENCE,S,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,BBH,S3,S3,S3,1,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3212,,PRESENCE/ABSENCE,E,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,CPP,E1,E1,E1,144,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3213,,PRESENCE/ABSENCE,E,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,MSQ,E1,E1,E1,92,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3214,,PRESENCE/ABSENCE,E,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,RDS,E1,E1,E1,57,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3215,,PRESENCE/ABSENCE,E,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,BBH,E1,E1,E1,16,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3216,,PRESENCE/ABSENCE,E,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,SMM,E1,E1,E1,12,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3217,,PRESENCE/ABSENCE,E,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,FMW,E1,E1,E1,11,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3218,,PRESENCE/ABSENCE,E,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,SAH,E1,E1,E1,9,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3219,,PRESENCE/ABSENCE,E,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,PKF,E1,E1,E1,7,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3220,,PRESENCE/ABSENCE,E,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,CCF,E1,E1,E1,4,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3221,,PRESENCE/ABSENCE,E,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,FHC,E1,E1,E1,2,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3222,,PRESENCE/ABSENCE,E,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,SNF,E1,E1,E1,1,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3223,,PRESENCE/ABSENCE,E,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,STR,E1,E1,E1,1,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3224,,PRESENCE/ABSENCE,E,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,YBH,E1,E1,E1,1,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3225,,PRESENCE/ABSENCE,S,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,RDS,S2,S2,S2,113,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3226,,PRESENCE/ABSENCE,S,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,SAH,S2,S2,S2,28,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3227,,PRESENCE/ABSENCE,S,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,MSQ,S2,S2,S2,8,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3228,,PRESENCE/ABSENCE,S,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,FHC,S2,S2,S2,5,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3229,,PRESENCE/ABSENCE,S,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,CPP,S2,S2,S2,2,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3230,,PRESENCE/ABSENCE,S,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,FMW,S2,S2,S2,1,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3231,,PRESENCE/ABSENCE,S,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,SMM,S2,S2,S2,1,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3232,,PRESENCE/ABSENCE,S,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,RDS,S3,S3,S3,197,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3233,,PRESENCE/ABSENCE,S,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,CPP,S3,S3,S3,12,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3234,,PRESENCE/ABSENCE,S,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,SAH,S3,S3,S3,9,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3235,,PRESENCE/ABSENCE,S,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,PKF,S3,S3,S3,3,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3236,,PRESENCE/ABSENCE,S,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,SMM,S3,S3,S3,1,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3237,,PRESENCE/ABSENCE,S,,,,Arkansas River #2A,28-Aug-23,1.1 KM BLW HWY 50 Bridge (SE Random #45),,,657256.000000000000000,4216400.000000000000000,AR,,,,,75650.000000000000000,LMB,S3,S3,S3,1,Non-USGS,657256_28-Aug-23,29595,31.650722538819888,657287,4216392
3238,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,MSQ,E1,E1,E1,55,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3239,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,SNF,E1,E1,E1,35,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3240,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,SAH,E1,E1,E1,21,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3241,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,RDS,E1,E1,E1,16,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3242,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,SMM,E1,E1,E1,8,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3243,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,GSD,E1,E1,E1,4,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3244,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,CPP,E1,E1,E1,3,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3245,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,BBH,E1,E1,E1,2,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3246,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,WBA,E1,E1,E1,2,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3247,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,YBH,E1,E1,E1,1,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3248,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,PKF,E1,E1,E1,1,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3249,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,MSQ,E2,E2,E2,47,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3250,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,RDS,E2,E2,E2,46,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3251,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,SNF,E2,E2,E2,35,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3252,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,SAH,E2,E2,E2,24,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3253,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,SMM,E2,E2,E2,7,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3254,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,CPP,E2,E2,E2,3,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3255,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,DRM,E2,E2,E2,2,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3256,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,GSD,E2,E2,E2,2,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3257,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,SAG,E2,E2,E2,1,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3258,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,YBH,E2,E2,E2,1,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3259,,PRESENCE/ABSENCE,S,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,RDS,S3,S3,S3,101,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3260,,PRESENCE/ABSENCE,S,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,SAH,S3,S3,S3,44,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3261,,PRESENCE/ABSENCE,S,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,MSQ,S3,S3,S3,16,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3262,,PRESENCE/ABSENCE,S,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,FMW,S3,S3,S3,1,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3263,,PRESENCE/ABSENCE,S,,,,Arkansas River #1,29-Aug-23,1mi DS of CR2 River Xing / Ford,,,701477.000000000000000,4219640.000000000000000,AR,,,,,75651.000000000000000,WHS,S3,S3,S3,1,Non-USGS,701477_29-Aug-23,27602,48.892408685229896,701487,4219592
3264,,PRESENCE/ABSENCE,E,,,,Big Sandy Creek #1,19-Sep-23,2.3 KM ABV HWY 190,,,720241.000000000000000,4222903.000000000000000,AR,,,,,75653.000000000000000,MSQ,E1,E1,E1,94,Non-USGS,720241_19-Sep-23,25149,46.931650625883989,720287,4222892
3265,,PRESENCE/ABSENCE,E,,,,Big Sandy Creek #1,19-Sep-23,2.3 KM ABV HWY 190,,,720241.000000000000000,4222903.000000000000000,AR,,,,,75653.000000000000000,SNF,E1,E1,E1,2,Non-USGS,720241_19-Sep-23,25149,46.931650625883989,720287,4222892
3266,,PRESENCE/ABSENCE,E,,,,Big Sandy Creek #1,19-Sep-23,2.3 KM ABV HWY 190,,,720241.000000000000000,4222903.000000000000000,AR,,,,,75653.000000000000000,LMB,E1,E1,E1,2,Non-USGS,720241_19-Sep-23,25149,46.931650625883989,720287,4222892
3267,,PRESENCE/ABSENCE,S,,,,Big Sandy Creek #1,19-Sep-23,2.3 KM ABV HWY 190,,,720241.000000000000000,4222903.000000000000000,AR,,,,,75653.000000000000000,MSQ,S2,S2,S2,374,Non-USGS,720241_19-Sep-23,25149,46.931650625883989,720287,4222892
3268,,PRESENCE/ABSENCE,S,,,,Big Sandy Creek #1,19-Sep-23,2.3 KM ABV HWY 190,,,720241.000000000000000,4222903.000000000000000,AR,,,,,75653.000000000000000,SNF,S2,S2,S2,4,Non-USGS,720241_19-Sep-23,25149,46.931650625883989,720287,4222892
3269,,PRESENCE/ABSENCE,S,,,,Big Sandy Creek #1,19-Sep-23,2.3 KM ABV HWY 190,,,720241.000000000000000,4222903.000000000000000,AR,,,,,75653.000000000000000,LMB,S2,S2,S2,3,Non-USGS,720241_19-Sep-23,25149,46.931650625883989,720287,4222892
3270,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,20-Sep-23,1.2mi DS of Big Sandy Confluence,,,722444.000000000000000,4220856.000000000000000,AR,,,,,75654.000000000000000,MSQ,E1,E1,E1,16,Non-USGS,722444_20-Sep-23,26420,55.848712566425093,722487,4220892
3271,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,20-Sep-23,1.2mi DS of Big Sandy Confluence,,,722444.000000000000000,4220856.000000000000000,AR,,,,,75654.000000000000000,RDS,E1,E1,E1,6,Non-USGS,722444_20-Sep-23,26420,55.848712566425093,722487,4220892
3272,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,20-Sep-23,1.2mi DS of Big Sandy Confluence,,,722444.000000000000000,4220856.000000000000000,AR,,,,,75654.000000000000000,CPP,E1,E1,E1,3,Non-USGS,722444_20-Sep-23,26420,55.848712566425093,722487,4220892
3273,,PRESENCE/ABSENCE,E,,,,Arkansas River #1,20-Sep-23,1.2mi DS of Big Sandy Confluence,,,722444.000000000000000,4220856.000000000000000,AR,,,,,75654.000000000000000,CCF,E1,E1,E1,2,Non-USGS,722444_20-Sep-23,26420,55.848712566425093,722487,4220892
3274,,PRESENCE/ABSENCE,S,,,,Arkansas River #1,20-Sep-23,1.2mi DS of Big Sandy Confluence,,,722444.000000000000000,4220856.000000000000000,AR,,,,,75654.000000000000000,MSQ,S2,S2,S2,64,Non-USGS,722444_20-Sep-23,26420,55.848712566425093,722487,4220892
3275,,PRESENCE/ABSENCE,S,,,,Arkansas River #1,20-Sep-23,1.2mi DS of Big Sandy Confluence,,,722444.000000000000000,4220856.000000000000000,AR,,,,,75654.000000000000000,RDS,S2,S2,S2,39,Non-USGS,722444_20-Sep-23,26420,55.848712566425093,722487,4220892
3276,,PRESENCE/ABSENCE,S,,,,Arkansas River #1,20-Sep-23,1.2mi DS of Big Sandy Confluence,,,722444.000000000000000,4220856.000000000000000,AR,,,,,75654.000000000000000,SAH,S2,S2,S2,10,Non-USGS,722444_20-Sep-23,26420,55.848712566425093,722487,4220892
3277,,PRESENCE/ABSENCE,S,,,,Arkansas River #1,20-Sep-23,1.2mi DS of Big Sandy Confluence,,,722444.000000000000000,4220856.000000000000000,AR,,,,,75654.000000000000000,CCF,S2,S2,S2,1,Non-USGS,722444_20-Sep-23,26420,55.848712566425093,722487,4220892
3278,,PRESENCE/ABSENCE,S,,,,Arkansas River #1,20-Sep-23,1.2mi DS of Big Sandy Confluence,,,722444.000000000000000,4220856.000000000000000,AR,,,,,75654.000000000000000,MSQ,S3,S3,S3,25,Non-USGS,722444_20-Sep-23,26420,55.848712566425093,722487,4220892
3279,,PRESENCE/ABSENCE,S,,,,Arkansas River #1,20-Sep-23,1.2mi DS of Big Sandy Confluence,,,722444.000000000000000,4220856.000000000000000,AR,,,,,75654.000000000000000,RDS,S3,S3,S3,14,Non-USGS,722444_20-Sep-23,26420,55.848712566425093,722487,4220892
3280,,PRESENCE/ABSENCE,S,,,,Arkansas River #1,20-Sep-23,1.2mi DS of Big Sandy Confluence,,,722444.000000000000000,4220856.000000000000000,AR,,,,,75654.000000000000000,SAH,S3,S3,S3,1,Non-USGS,722444_20-Sep-23,26420,55.848712566425093,722487,4220892
3281,,PRESENCE/ABSENCE,S,,,,Arkansas River #1,20-Sep-23,1.2mi DS of Big Sandy Confluence,,,722444.000000000000000,4220856.000000000000000,AR,,,,,75654.000000000000000,LMB,S3,S3,S3,1,Non-USGS,722444_20-Sep-23,26420,55.848712566425093,722487,4220892
3282,,PRESENCE/ABSENCE,E,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,FMW,E1,E1,E1,590,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3283,,PRESENCE/ABSENCE,E,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,SNF,E1,E1,E1,493,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3284,,PRESENCE/ABSENCE,E,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,CPP,E1,E1,E1,62,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3285,,PRESENCE/ABSENCE,E,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,RDS,E1,E1,E1,4,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3286,,PRESENCE/ABSENCE,E,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,BBH,E1,E1,E1,3,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3287,,PRESENCE/ABSENCE,E,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,SAH,E1,E1,E1,1,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3288,,PRESENCE/ABSENCE,S,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,FMW,S2,S2,S2,525,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3289,,PRESENCE/ABSENCE,S,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,SNF,S2,S2,S2,150,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3290,,PRESENCE/ABSENCE,S,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,RDS,S2,S2,S2,127,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3291,,PRESENCE/ABSENCE,S,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,BBH,S2,S2,S2,6,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3292,,PRESENCE/ABSENCE,S,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,RDS,S3,S3,S3,446,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3293,,PRESENCE/ABSENCE,S,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,FMW,S3,S3,S3,77,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3294,,PRESENCE/ABSENCE,S,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,SNF,S3,S3,S3,40,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3295,,PRESENCE/ABSENCE,S,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,BBH,S3,S3,S3,7,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3296,,PRESENCE/ABSENCE,S,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,SAH,S3,S3,S3,3,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
3297,,PRESENCE/ABSENCE,S,,,,Mud Creek,20-Sep-23,1mi N of CR-DD,,,688559.000000000000000,4212902.000000000000000,AR,,,,,75655.000000000000000,YBH,S3,S3,S3,1,Non-USGS,688559_20-Sep-23,31395,29.370990098861018,688587,4212892
