SurveyPurpose,Protocol,Gear,TotalEffort,EffortMetric,WaterID,WaterName,SampleDate,Location,Elevation,UTMZone,UTMX,UTMY,Basin,StationLength,AvgWidth,StationCode,SiteType,SurveyID,SpeciesCode,Status,NewStatus,sameStatus,Catch,Source
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,10-Aug-2012,0.5 MI ABV Pace Rd,4994,13,535046,4254426,Arkansas,500,75,AR3373,---,28628,FHC,E1,E1,E1,66,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,RDS,E1,E1,E1,76,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,PKF,E1,E1,E1,66,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,MSQ,E1,E1,E1,50,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,FMW,E1,E1,E1,26,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,OTS,E1,E1,E1,21,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,SNF,E1,E1,E1,18,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,SAH,E1,E1,E1,9,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,FHC,E1,E1,E1,6,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,RDS,S1,S1,S1,2133,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,PKF,S1,S1,S1,275,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,SAH,S1,S1,S1,73,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,MSQ,S1,S1,S1,52,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,OTS,S1,S1,S1,43,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,FMW,S1,S1,S1,28,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,SNF,S1,S1,S1,3,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,GSD,S1,S1,S1,2,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,FHC,S1,S1,S1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,RDS,S2,S2,S2,230,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,PKF,S2,S2,S2,100,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,SAH,S2,S2,S2,30,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,FMW,S2,S2,S2,7,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,OTS,S2,S2,S2,5,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,GSD,S2,S2,S2,5,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,MSQ,S2,S2,S2,3,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,FHC,S2,S2,S2,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,21-Aug-2012,ABT .75 MI BLW CO HWY 71,4162,13,611172,4217853,Arkansas,500,139.75,AR3786,,39150,SNF,S2,S2,S2,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,24-Aug-2012,0.5 mi ABV Old Pueblo Rd,5362,13,528505,4272984,Arkansas,500,80,AR3371,---,28644,FHC,E1,E1,E1,88,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,24-Aug-2012,4.5 mi BLW Old Pueblo Rd,5238,13,532693,4268339,Arkansas,500,100,AR3372,---,28645,FHC,E1,E1,E1,138,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,24-Aug-2012,0.5 MI ABV Pace Rd,4994,13,535046,4254426,Arkansas,500,75,AR3373,---,28629,FHC,E1,E1,E1,63,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,7-Sep-2012,0.5 mi ABV Old Pueblo Rd,5362,13,528505,4272984,Arkansas,500,80,AR3371,---,28379,FHC,E1,E1,E1,51,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,7-Sep-2012,4.5 mi BLW Old Pueblo Rd,5238,13,532693,4268339,Arkansas,500,100,AR3372,---,28380,FHC,E1,E1,E1,66,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,DIPNET,---,,00:00.0,BIG SANDY CREEK,13-Sep-2012,150 M BLW Ramah Reservoir,6162,13,568729,4327990,Arkansas,75,---,AR0106,---,39209,FMW,D1,D1,D1,39,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,---,,00:00.0,TURKEY CREEK,14-Sep-2012,0.6 MI ABV Arkansas River @ Pueblo Reservoir,4849,13,514910,4239000,Arkansas,---,---,AR0061,---,39210,---,---,NA,NA,---,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,---,,00:00.0,UNMANAGED STM AR MJ DRAIN,14-Sep-2012,Tributary To Arkansas River - ABV Pueblo Reservoir SWA Rd,4942,13,516572,4235366,Arkansas,---,---,AR0057,---,39411,---,---,NA,NA,---,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,---,,00:00.0,UNMANAGED STM AR MJ DRAIN,14-Sep-2012,Tributary To Arkansas River - 0.3 MI W Inlet to Reservoir On Pueblo SWA (#1),4915,13,516636,4235857,Arkansas,---,---,AR0058,---,39412,---,---,NA,NA,---,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,21-Sep-2012,0.5 mi ABV Old Pueblo Rd,5362,13,528505,4272984,Arkansas,500,80,AR3371,---,28381,FHC,E1,E1,E1,37,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,21-Sep-2012,4.5 mi BLW Old Pueblo Rd,5238,13,532693,4268339,Arkansas,500,100,AR3372,---,28382,FHC,E1,E1,E1,84,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,21-Sep-2012,0.5 MI ABV Pace Rd,4994,13,535046,4254426,Arkansas,500,75,AR3373,---,28400,FHC,E1,E1,E1,46,Non-USGS
Multi-purpose,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,GRAPE CREEK #1A,21-Sep-2012,STATION #2: ABV Temple Canyon Road,5785,13S,471536,4251102,Arkansas,460,26.7,AR2771,---,29710,RBT,E1,E1,E1,380,Non-USGS
Multi-purpose,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,GRAPE CREEK #1A,21-Sep-2012,STATION #2: ABV Temple Canyon Road,5785,13S,471536,4251102,Arkansas,460,26.7,AR2771,---,29710,LOC,E1,E1,E1,18,Non-USGS
Multi-purpose,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,GRAPE CREEK #1A,21-Sep-2012,STATION #2: ABV Temple Canyon Road,5785,13S,471536,4251102,Arkansas,460,26.7,AR2771,---,29710,WHS,E1,E1,E1,10,Non-USGS
Multi-purpose,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,GRAPE CREEK #1A,21-Sep-2012,STATION #2: ABV Temple Canyon Road,5785,13S,471536,4251102,Arkansas,460,26.7,AR2771,---,29710,LGS,E1,E1,E1,6,Non-USGS
Multi-purpose,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,GRAPE CREEK #1A,21-Sep-2012,STATION #2: ABV Temple Canyon Road,5785,13S,471536,4251102,Arkansas,460,26.7,AR2771,---,29710,RBT,E2,E2,E2,7,Non-USGS
Multi-purpose,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,GRAPE CREEK #1A,21-Sep-2012,STATION #2: ABV Temple Canyon Road,5785,13S,471536,4251102,Arkansas,460,26.7,AR2771,---,29710,LOC,E2,E2,E2,4,Non-USGS
Multi-purpose,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,GRAPE CREEK #1A,21-Sep-2012,STATION #2: ABV Temple Canyon Road,5785,13S,471536,4251102,Arkansas,460,26.7,AR2771,---,29710,WHS,E2,E2,E2,1,Non-USGS
Multi-purpose,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,GRAPE CREEK #1A,21-Sep-2012,STATION #2: ABV Temple Canyon Road,5785,13S,471536,4251102,Arkansas,460,26.7,AR2771,---,29710,LGS,E2,E2,E2,1,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,25-Sep-2012,(STA #3) 1/4 MILE BELOW UPPER PARKING LOT,6059,13S,498477,4268785,Arkansas,456,17.5,AR3469,,29698,LOC,E1,E1,E1,114,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,25-Sep-2012,(STA #3) 1/4 MILE BELOW UPPER PARKING LOT,6059,13S,498477,4268785,Arkansas,456,17.5,AR3469,,29698,WHS,E1,E1,E1,18,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,25-Sep-2012,(STA #3) 1/4 MILE BELOW UPPER PARKING LOT,6059,13S,498477,4268785,Arkansas,456,17.5,AR3469,,29698,LGS,E1,E1,E1,7,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,25-Sep-2012,(STA #3) 1/4 MILE BELOW UPPER PARKING LOT,6059,13S,498477,4268785,Arkansas,456,17.5,AR3469,,29698,RBT,E1,E1,E1,7,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,25-Sep-2012,(STA #3) 1/4 MILE BELOW UPPER PARKING LOT,6059,13S,498477,4268785,Arkansas,456,17.5,AR3469,,29698,LOC,E2,E2,E2,6,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,25-Sep-2012,(STA #3) 1/4 MILE BELOW UPPER PARKING LOT,6059,13S,498477,4268785,Arkansas,456,17.5,AR3469,,29698,LGS,E2,E2,E2,4,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,25-Sep-2012,(STA #3) 1/4 MILE BELOW UPPER PARKING LOT,6059,13S,498477,4268785,Arkansas,456,17.5,AR3469,,29698,RBT,E2,E2,E2,1,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,25-Sep-2012,100 Yds BLW Banta Gulch Trib,6084,13,498743,4269244,Arkansas,465,17.8,AR0788,---,30531,LOC,E1,E1,E1,35,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,25-Sep-2012,100 Yds BLW Banta Gulch Trib,6084,13,498743,4269244,Arkansas,465,17.8,AR0788,---,30531,RBT,E1,E1,E1,10,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,25-Sep-2012,100 Yds BLW Banta Gulch Trib,6084,13,498743,4269244,Arkansas,465,17.8,AR0788,---,30531,WHS,E1,E1,E1,6,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,25-Sep-2012,100 Yds BLW Banta Gulch Trib,6084,13,498743,4269244,Arkansas,465,17.8,AR0788,---,30531,LGS,E1,E1,E1,2,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,25-Sep-2012,100 Yds BLW Banta Gulch Trib,6084,13,498743,4269244,Arkansas,465,17.8,AR0788,---,30531,LOC,E2,E2,E2,8,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,25-Sep-2012,100 Yds BLW Banta Gulch Trib,6084,13,498743,4269244,Arkansas,465,17.8,AR0788,---,30531,RBT,E2,E2,E2,1,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,26-Sep-2012,(STA #1) 0.75 MILE BELOW BRIDGE CROSSING,5940,13S,497594,4266944,Arkansas,348,18.5,AR3467,,30471,WHS,E1,E1,E1,17,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,26-Sep-2012,(STA #1) 0.75 MILE BELOW BRIDGE CROSSING,5940,13S,497594,4266944,Arkansas,348,18.5,AR3467,,30471,LGS,E1,E1,E1,4,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,26-Sep-2012,(STA #1) 0.75 MILE BELOW BRIDGE CROSSING,5940,13S,497594,4266944,Arkansas,348,18.5,AR3467,,30471,LOC,E1,E1,E1,3,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,26-Sep-2012,(STA #1) 0.75 MILE BELOW BRIDGE CROSSING,5940,13S,497594,4266944,Arkansas,348,18.5,AR3467,,30471,LOC,E2,E2,E2,4,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,26-Sep-2012,(STA #1) 0.75 MILE BELOW BRIDGE CROSSING,5940,13S,497594,4266944,Arkansas,348,18.5,AR3467,,30471,WHS,E2,E2,E2,4,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,26-Sep-2012,(STA #1) 0.75 MILE BELOW BRIDGE CROSSING,5940,13S,497594,4266944,Arkansas,348,18.5,AR3467,,30471,LGS,E2,E2,E2,3,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,26-Sep-2012,(STA #1) 0.75 MILE BELOW BRIDGE CROSSING,5940,13S,497594,4266944,Arkansas,348,18.5,AR3467,,30471,RBT,E2,E2,E2,3,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,26-Sep-2012,(STA #2) 1/4 MILE BELOW BRIDGE CROSSING,5995,13S,497983,4267691,Arkansas,393,16.3,AR3468,,30530,WHS,E1,E1,E1,38,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,26-Sep-2012,(STA #2) 1/4 MILE BELOW BRIDGE CROSSING,5995,13S,497983,4267691,Arkansas,393,16.3,AR3468,,30530,LOC,E1,E1,E1,35,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,26-Sep-2012,(STA #2) 1/4 MILE BELOW BRIDGE CROSSING,5995,13S,497983,4267691,Arkansas,393,16.3,AR3468,,30530,LGS,E1,E1,E1,15,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,26-Sep-2012,(STA #2) 1/4 MILE BELOW BRIDGE CROSSING,5995,13S,497983,4267691,Arkansas,393,16.3,AR3468,,30530,RBT,E1,E1,E1,6,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,26-Sep-2012,(STA #2) 1/4 MILE BELOW BRIDGE CROSSING,5995,13S,497983,4267691,Arkansas,393,16.3,AR3468,,30530,LGS,E2,E2,E2,2,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,26-Sep-2012,(STA #2) 1/4 MILE BELOW BRIDGE CROSSING,5995,13S,497983,4267691,Arkansas,393,16.3,AR3468,,30530,WHS,E2,E2,E2,2,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,BEAVER CREEK,26-Sep-2012,(STA #2) 1/4 MILE BELOW BRIDGE CROSSING,5995,13S,497983,4267691,Arkansas,393,16.3,AR3468,,30530,LOC,E2,E2,E2,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,---,,00:00.0,BLACK SQUIRREL CREEK,27-Sep-2012,ABT 3.5 MI BLW EL PASO-PUEBLO COUNTY LINE,4976,13,553934,4257786,Arkansas,---,---,AR3789,,39214,---,---,NA,NA,---,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,BLACK SQUIRREL CREEK,27-Sep-2012,ABT 3.5 MI ABV CONFLUENCE W/ CHICO CK,4961,13N,553970,4256707,Arkansas,175,---,AR3788,,39211,ARD,E1,E1,E1,29,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,BLACK SQUIRREL CREEK,27-Sep-2012,ABT 3.5 MI ABV CONFLUENCE W/ CHICO CK,4961,13N,553970,4256707,Arkansas,175,---,AR3788,,39211,PKF,E1,E1,E1,25,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,BLACK SQUIRREL CREEK,27-Sep-2012,ABT 3.5 MI ABV CONFLUENCE W/ CHICO CK,4961,13N,553970,4256707,Arkansas,175,---,AR3788,,39211,FMW,E1,E1,E1,3,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,BLACK SQUIRREL CREEK,27-Sep-2012,ABT 3.5 MI ABV CONFLUENCE W/ CHICO CK,4961,13N,553970,4256707,Arkansas,175,---,AR3788,,39211,FMW,S1,S1,S1,833,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,BLACK SQUIRREL CREEK,27-Sep-2012,ABT 3.5 MI ABV CONFLUENCE W/ CHICO CK,4961,13N,553970,4256707,Arkansas,175,---,AR3788,,39211,PKF,S1,S1,S1,678,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,BLACK SQUIRREL CREEK,27-Sep-2012,ABT 3.5 MI ABV CONFLUENCE W/ CHICO CK,4961,13N,553970,4256707,Arkansas,175,---,AR3788,,39211,BBH,S1,S1,S1,102,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,BLACK SQUIRREL CREEK,27-Sep-2012,ABT 3.5 MI ABV CONFLUENCE W/ CHICO CK,4961,13N,553970,4256707,Arkansas,175,---,AR3788,,39211,ARD,S1,S1,S1,6,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF,---,,00:00.0,BIG SANDY CREEK,2-Oct-2012,150 M BLW Ramah Reservoir,6162,13,568729,4327990,Arkansas,---,---,AR0106,---,39215,FMW,E1,E1,E1,23,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,5-Oct-2012,0.5 mi ABV Old Pueblo Rd,5362,13,528505,4272984,Arkansas,500,80,AR3371,---,28383,FHC,E1,E1,E1,144,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,5-Oct-2012,4.5 mi BLW Old Pueblo Rd,5238,13,532693,4268339,Arkansas,500,100,AR3372,---,28384,FHC,E1,E1,E1,130,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF,---,,00:00.0,BLACK SQUIRREL CREEK,9-Oct-2012,ABT 3.5 MI ABV CONFLUENCE W/ CHICO CK,4961,13N,553970,4256707,Arkansas,35,18,AR3788,,39234,ARD,E1,E1,E1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF,---,,00:00.0,BLACK SQUIRREL CREEK,9-Oct-2012,ABT 3.5 MI ABV CONFLUENCE W/ CHICO CK,4961,13N,553970,4256707,Arkansas,35,18,AR3788,,39234,PKF,E1,E1,E1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF,---,,00:00.0,BLACK SQUIRREL CREEK,9-Oct-2012,ABT 3.5 MI ABV CONFLUENCE W/ CHICO CK,4961,13N,553970,4256707,Arkansas,70,15,AR3788,,39237,ARD,E1,E1,E1,7,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF,---,,00:00.0,BLACK SQUIRREL CREEK,9-Oct-2012,ABT 3.5 MI ABV CONFLUENCE W/ CHICO CK,4961,13N,553970,4256707,Arkansas,70,15,AR3788,,39237,BBH,E1,E1,E1,1,Non-USGS
Document Specific Impact on Fish Population,PRESENCE/ABSENCE,EF,---,,00:00.0,NO NAME CREEK,12-Oct-2012,ABT 500 M ABV CROSSING W/ S CHARTER OAK RANCH RD,5661,13,522367,4286100,Arkansas,275,---,AR3791,,39241,STR,E1,E1,E1,460,Non-USGS
Document Specific Impact on Fish Population,PRESENCE/ABSENCE,EF,---,,00:00.0,NO NAME CREEK,12-Oct-2012,ABT 500 M ABV CROSSING W/ S CHARTER OAK RANCH RD,5661,13,522367,4286100,Arkansas,275,---,AR3791,,39241,LND,E1,E1,E1,98,Non-USGS
Document Specific Impact on Fish Population,PRESENCE/ABSENCE,EF,---,,00:00.0,NO NAME CREEK,12-Oct-2012,ABT 500 M ABV CROSSING W/ S CHARTER OAK RANCH RD,5661,13,522367,4286100,Arkansas,275,---,AR3791,,39241,CRC,E1,E1,E1,14,Non-USGS
---,MARK/RECAPTURE,EF,2,PASS,00:00.0,ARKANSAS R #6B,18-Oct-2012,0.5 MI ABV Henthorn Gulch @ Unnamed Trib (AR14),6391,13,437313,4246724,Arkansas,5808,111,AR2141,---,30669,LOC,C,C,C,739,Non-USGS
---,MARK/RECAPTURE,EF,2,PASS,00:00.0,ARKANSAS R #6B,18-Oct-2012,0.5 MI ABV Henthorn Gulch @ Unnamed Trib (AR14),6391,13,437313,4246724,Arkansas,5808,111,AR2141,---,30669,RBT,C,C,C,75,Non-USGS
---,MARK/RECAPTURE,EF,2,PASS,00:00.0,ARKANSAS R #6B,18-Oct-2012,0.5 MI ABV Henthorn Gulch @ Unnamed Trib (AR14),6391,13,437313,4246724,Arkansas,5808,111,AR2141,---,30669,LGS,C,C,C,17,Non-USGS
---,MARK/RECAPTURE,EF,2,PASS,00:00.0,ARKANSAS R #6B,18-Oct-2012,0.5 MI ABV Henthorn Gulch @ Unnamed Trib (AR14),6391,13,437313,4246724,Arkansas,5808,111,AR2141,---,30669,WHS,C,C,C,6,Non-USGS
---,MARK/RECAPTURE,EF,2,PASS,00:00.0,ARKANSAS R #6B,18-Oct-2012,0.5 MI ABV Henthorn Gulch @ Unnamed Trib (AR14),6391,13,437313,4246724,Arkansas,5808,111,AR2141,---,30669,LOC,M,M,M,910,Non-USGS
---,MARK/RECAPTURE,EF,2,PASS,00:00.0,ARKANSAS R #6B,18-Oct-2012,0.5 MI ABV Henthorn Gulch @ Unnamed Trib (AR14),6391,13,437313,4246724,Arkansas,5808,111,AR2141,---,30669,RBT,M,M,M,110,Non-USGS
