"","SurveyPurpose","Protocol","Gear","TotalEffort","EffortMetric","WaterID","WaterName","SampleDate","Location","Elevation","UTMZone","UTMX","UTMY","Basin","StationLength","AvgWidth","StationCode","SiteType","SurveyID","SpeciesCode","Status","NewStatus","sameStatus","Catch","Source","mySurveyID"
"3398",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Cucharas River #1","18-Oct-23","1mi US of Emma Paul Canyon - BLM",NA,NA,537737,4184029,"AR",NA,NA,NA,NA,75669,"BBH","E1","E1","E1","8","Non-USGS","537737_18-Oct-23"
"3399",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Cucharas River #1","18-Oct-23","1mi US of Emma Paul Canyon - BLM",NA,NA,537737,4184029,"AR",NA,NA,NA,NA,75669,"SNF","S2","S2","S2","15","Non-USGS","537737_18-Oct-23"
"3400",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Cucharas River #1","18-Oct-23","1mi US of Emma Paul Canyon - BLM",NA,NA,537737,4184029,"AR",NA,NA,NA,NA,75669,"FMW","S2","S2","S2","6","Non-USGS","537737_18-Oct-23"
"3401",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Cucharas River #1","18-Oct-23","1mi US of Emma Paul Canyon - BLM",NA,NA,537737,4184029,"AR",NA,NA,NA,NA,75669,"WHS","S2","S2","S2","2","Non-USGS","537737_18-Oct-23"
"3402",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Cucharas River #1","18-Oct-23","1mi US of Emma Paul Canyon - BLM",NA,NA,537737,4184029,"AR",NA,NA,NA,NA,75669,"BBH","S2","S2","S2","1","Non-USGS","537737_18-Oct-23"
"3403",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Cucharas River #1","18-Oct-23","1mi US of Emma Paul Canyon - BLM",NA,NA,537737,4184029,"AR",NA,NA,NA,NA,75669,"SNF","S3","S3","S3","10","Non-USGS","537737_18-Oct-23"
"3404",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Cucharas River #1","18-Oct-23","1mi US of Emma Paul Canyon - BLM",NA,NA,537737,4184029,"AR",NA,NA,NA,NA,75669,"BBH","S3","S3","S3","4","Non-USGS","537737_18-Oct-23"
"3405",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Cucharas River #1","18-Oct-23","1mi US of Emma Paul Canyon - BLM",NA,NA,537737,4184029,"AR",NA,NA,NA,NA,75669,"FMW","S3","S3","S3","4","Non-USGS","537737_18-Oct-23"
"3406",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Cucharas River #1","18-Oct-23","1mi US of Emma Paul Canyon - BLM",NA,NA,537737,4184029,"AR",NA,NA,NA,NA,75669,"WHS","S3","S3","S3","1","Non-USGS","537737_18-Oct-23"
"3407",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Cucharas River #1","18-Oct-23","1.5mi US of Turkey Ridge STL",NA,NA,537655,4189391,"AR",NA,NA,NA,NA,75670,"SNF","E1","E1","E1","70","Non-USGS","537655_18-Oct-23"
"3408",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Cucharas River #1","18-Oct-23","1.5mi US of Turkey Ridge STL",NA,NA,537655,4189391,"AR",NA,NA,NA,NA,75670,"FMW","E1","E1","E1","37","Non-USGS","537655_18-Oct-23"
"3409",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Cucharas River #1","18-Oct-23","1.5mi US of Turkey Ridge STL",NA,NA,537655,4189391,"AR",NA,NA,NA,NA,75670,"FHC","E1","E1","E1","5","Non-USGS","537655_18-Oct-23"
"3410",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Cucharas River #1","18-Oct-23","1.5mi US of Turkey Ridge STL",NA,NA,537655,4189391,"AR",NA,NA,NA,NA,75670,"LND","E1","E1","E1","1","Non-USGS","537655_18-Oct-23"
"3411",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Cucharas River #1","18-Oct-23","1.5mi US of Turkey Ridge STL",NA,NA,537655,4189391,"AR",NA,NA,NA,NA,75670,"SNF","E2","E2","E2","61","Non-USGS","537655_18-Oct-23"
"3412",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Cucharas River #1","18-Oct-23","1.5mi US of Turkey Ridge STL",NA,NA,537655,4189391,"AR",NA,NA,NA,NA,75670,"FMW","E2","E2","E2","9","Non-USGS","537655_18-Oct-23"
"3413",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Cucharas River #1","18-Oct-23","1.5mi US of Turkey Ridge STL",NA,NA,537655,4189391,"AR",NA,NA,NA,NA,75670,"SNF","S3","S3","S3","1","Non-USGS","537655_18-Oct-23"
"3414",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #3A","19-Oct-23","500 M BLW S Santa Fe Ave (ARM)",NA,NA,534864,4233878,"AR",NA,NA,NA,NA,75671,"LND","E1","E1","E1","96","Non-USGS","534864_19-Oct-23"
"3415",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #3A","19-Oct-23","500 M BLW S Santa Fe Ave (ARM)",NA,NA,534864,4233878,"AR",NA,NA,NA,NA,75671,"STR","E1","E1","E1","55","Non-USGS","534864_19-Oct-23"
"3416",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #3A","19-Oct-23","500 M BLW S Santa Fe Ave (ARM)",NA,NA,534864,4233878,"AR",NA,NA,NA,NA,75671,"WHS","E1","E1","E1","35","Non-USGS","534864_19-Oct-23"
"3417",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #3A","19-Oct-23","500 M BLW S Santa Fe Ave (ARM)",NA,NA,534864,4233878,"AR",NA,NA,NA,NA,75671,"LGS","E1","E1","E1","29","Non-USGS","534864_19-Oct-23"
"3418",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #3A","19-Oct-23","500 M BLW S Santa Fe Ave (ARM)",NA,NA,534864,4233878,"AR",NA,NA,NA,NA,75671,"SNF","E1","E1","E1","9","Non-USGS","534864_19-Oct-23"
"3419",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #3A","19-Oct-23","500 M BLW S Santa Fe Ave (ARM)",NA,NA,534864,4233878,"AR",NA,NA,NA,NA,75671,"LMB","E1","E1","E1","6","Non-USGS","534864_19-Oct-23"
"3420",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #3A","19-Oct-23","500 M BLW S Santa Fe Ave (ARM)",NA,NA,534864,4233878,"AR",NA,NA,NA,NA,75671,"LND","E2","E2","E2","36","Non-USGS","534864_19-Oct-23"
"3421",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #3A","19-Oct-23","500 M BLW S Santa Fe Ave (ARM)",NA,NA,534864,4233878,"AR",NA,NA,NA,NA,75671,"WHS","E2","E2","E2","15","Non-USGS","534864_19-Oct-23"
"3422",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #3A","19-Oct-23","500 M BLW S Santa Fe Ave (ARM)",NA,NA,534864,4233878,"AR",NA,NA,NA,NA,75671,"STR","E2","E2","E2","14","Non-USGS","534864_19-Oct-23"
"3423",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #3A","19-Oct-23","500 M BLW S Santa Fe Ave (ARM)",NA,NA,534864,4233878,"AR",NA,NA,NA,NA,75671,"SNF","E2","E2","E2","13","Non-USGS","534864_19-Oct-23"
"3424",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #3A","19-Oct-23","500 M BLW S Santa Fe Ave (ARM)",NA,NA,534864,4233878,"AR",NA,NA,NA,NA,75671,"LGS","E2","E2","E2","5","Non-USGS","534864_19-Oct-23"
"3425",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #3A","19-Oct-23","500 M BLW S Santa Fe Ave (ARM)",NA,NA,534864,4233878,"AR",NA,NA,NA,NA,75671,"LMB","E2","E2","E2","4","Non-USGS","534864_19-Oct-23"
"3426",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","25-Oct-23","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",NA,NA,627072,4168991,"AR",NA,NA,NA,NA,75685,"RDS","E1","E1","E1","29","Non-USGS","627072_25-Oct-23"
"3427",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","25-Oct-23","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",NA,NA,627072,4168991,"AR",NA,NA,NA,NA,75685,"SNF","E1","E1","E1","6","Non-USGS","627072_25-Oct-23"
"3428",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","25-Oct-23","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",NA,NA,627072,4168991,"AR",NA,NA,NA,NA,75685,"SAH","E1","E1","E1","2","Non-USGS","627072_25-Oct-23"
"3429",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","25-Oct-23","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",NA,NA,627072,4168991,"AR",NA,NA,NA,NA,75685,"FMW","E1","E1","E1","1","Non-USGS","627072_25-Oct-23"
"3430",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","25-Oct-23","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",NA,NA,627072,4168991,"AR",NA,NA,NA,NA,75685,"RDS","S2","S2","S2","302","Non-USGS","627072_25-Oct-23"
"3431",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","25-Oct-23","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",NA,NA,627072,4168991,"AR",NA,NA,NA,NA,75685,"SAH","S2","S2","S2","4","Non-USGS","627072_25-Oct-23"
"3432",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","25-Oct-23","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",NA,NA,627072,4168991,"AR",NA,NA,NA,NA,75685,"CCF","S2","S2","S2","1","Non-USGS","627072_25-Oct-23"
"3433",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","25-Oct-23","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",NA,NA,627072,4168991,"AR",NA,NA,NA,NA,75685,"CPP","S2","S2","S2","1","Non-USGS","627072_25-Oct-23"
"3434",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","25-Oct-23","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",NA,NA,627072,4168991,"AR",NA,NA,NA,NA,75685,"RDS","S3","S3","S3","447","Non-USGS","627072_25-Oct-23"
"3435",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","25-Oct-23","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",NA,NA,627072,4168991,"AR",NA,NA,NA,NA,75685,"SAH","S3","S3","S3","1","Non-USGS","627072_25-Oct-23"
"3436",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","25-Oct-23","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",NA,NA,627072,4168991,"AR",NA,NA,NA,NA,75685,"SNF","S3","S3","S3","1","Non-USGS","627072_25-Oct-23"
"3437",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","25-Oct-23","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",NA,NA,627072,4168991,"AR",NA,NA,NA,NA,75685,"CCF","S3","S3","S3","1","Non-USGS","627072_25-Oct-23"
"3438",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"FMW","E1","E1","E1","215","Non-USGS","567887_2-Nov-23"
"3439",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"STR","E1","E1","E1","9","Non-USGS","567887_2-Nov-23"
"3440",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"WHS","E1","E1","E1","9","Non-USGS","567887_2-Nov-23"
"3441",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"FHC","E1","E1","E1","5","Non-USGS","567887_2-Nov-23"
"3442",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"BBH","E1","E1","E1","3","Non-USGS","567887_2-Nov-23"
"3443",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"SAH","E1","E1","E1","1","Non-USGS","567887_2-Nov-23"
"3444",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"FMW","E2","E2","E2","276","Non-USGS","567887_2-Nov-23"
"3445",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"FHC","E2","E2","E2","9","Non-USGS","567887_2-Nov-23"
"3446",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"WHS","E2","E2","E2","5","Non-USGS","567887_2-Nov-23"
"3447",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"STR","E2","E2","E2","4","Non-USGS","567887_2-Nov-23"
"3448",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"BBH","E2","E2","E2","3","Non-USGS","567887_2-Nov-23"
"3449",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"FMW","S3","S3","S3","474","Non-USGS","567887_2-Nov-23"
"3450",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"FHC","S3","S3","S3","20","Non-USGS","567887_2-Nov-23"
"3451",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"WHS","S3","S3","S3","7","Non-USGS","567887_2-Nov-23"
"3452",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"STR","S3","S3","S3","2","Non-USGS","567887_2-Nov-23"
"3453",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Apishapa River","2-Nov-23","2 KM BLW Jones Lake Canyon",NA,NA,567887,4168688,"AR",NA,NA,NA,NA,75673,"BBH","S3","S3","S3","2","Non-USGS","567887_2-Nov-23"
"3454",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Timpas Creek","3-Nov-23","ABT 100 METERS N OF OTERO CO RD Z",NA,NA,613559,4203141,"AR",NA,NA,NA,NA,75674,"FMW","E1","E1","E1","11","Non-USGS","613559_3-Nov-23"
"3455",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Timpas Creek","3-Nov-23","ABT 100 METERS N OF OTERO CO RD Z",NA,NA,613559,4203141,"AR",NA,NA,NA,NA,75674,"CPP","E1","E1","E1","3","Non-USGS","613559_3-Nov-23"
"3456",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Timpas Creek","3-Nov-23","ABT 100 METERS N OF OTERO CO RD Z",NA,NA,613559,4203141,"AR",NA,NA,NA,NA,75674,"SNF","E1","E1","E1","2","Non-USGS","613559_3-Nov-23"
"3457",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Timpas Creek","3-Nov-23","ABT 100 METERS N OF OTERO CO RD Z",NA,NA,613559,4203141,"AR",NA,NA,NA,NA,75674,"CCF","E1","E1","E1","1","Non-USGS","613559_3-Nov-23"
"3458",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Timpas Creek","3-Nov-23","ABT 100 METERS N OF OTERO CO RD Z",NA,NA,613559,4203141,"AR",NA,NA,NA,NA,75674,"STR","E2","E2","E2","1","Non-USGS","613559_3-Nov-23"
"3459",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Timpas Creek","3-Nov-23","ABT 100 METERS N OF OTERO CO RD Z",NA,NA,613559,4203141,"AR",NA,NA,NA,NA,75674,"FMW","E3","E3","E3","7","Non-USGS","613559_3-Nov-23"
"3460",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Timpas Creek","3-Nov-23","ABT 100 METERS N OF OTERO CO RD Z",NA,NA,613559,4203141,"AR",NA,NA,NA,NA,75674,"MSQ","E3","E3","E3","1","Non-USGS","613559_3-Nov-23"
"3461",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Timpas Creek","3-Nov-23","ABT 100 METERS N OF OTERO CO RD Z",NA,NA,613559,4203141,"AR",NA,NA,NA,NA,75674,"SNF","E3","E3","E3","1","Non-USGS","613559_3-Nov-23"
"3462",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"RDS","E1","E1","E1","519","Non-USGS","741085_13-Nov-23"
"3463",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"MSQ","E1","E1","E1","514","Non-USGS","741085_13-Nov-23"
"3464",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"SAH","E1","E1","E1","206","Non-USGS","741085_13-Nov-23"
"3465",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"STR","E1","E1","E1","184","Non-USGS","741085_13-Nov-23"
"3466",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"PKF","E1","E1","E1","68","Non-USGS","741085_13-Nov-23"
"3467",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"CCF","E1","E1","E1","37","Non-USGS","741085_13-Nov-23"
"3468",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"SNF","E1","E1","E1","36","Non-USGS","741085_13-Nov-23"
"3469",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"SMM","E1","E1","E1","14","Non-USGS","741085_13-Nov-23"
"3470",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"FLC","E1","E1","E1","5","Non-USGS","741085_13-Nov-23"
"3471",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"LMB","E1","E1","E1","4","Non-USGS","741085_13-Nov-23"
"3472",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"CPP","E1","E1","E1","3","Non-USGS","741085_13-Nov-23"
"3473",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"FMW","E1","E1","E1","1","Non-USGS","741085_13-Nov-23"
"3474",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"BBH","E1","E1","E1","1","Non-USGS","741085_13-Nov-23"
"3475",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"MSQ","E2","E2","E2","252","Non-USGS","741085_13-Nov-23"
"3476",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"RDS","E2","E2","E2","178","Non-USGS","741085_13-Nov-23"
"3477",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"STR","E2","E2","E2","90","Non-USGS","741085_13-Nov-23"
"3478",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"SAH","E2","E2","E2","72","Non-USGS","741085_13-Nov-23"
"3479",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"SNF","E2","E2","E2","22","Non-USGS","741085_13-Nov-23"
"3480",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"CCF","E2","E2","E2","20","Non-USGS","741085_13-Nov-23"
"3481",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"PKF","E2","E2","E2","16","Non-USGS","741085_13-Nov-23"
"3482",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"SMM","E2","E2","E2","10","Non-USGS","741085_13-Nov-23"
"3483",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"CPP","E2","E2","E2","2","Non-USGS","741085_13-Nov-23"
"3484",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"FLC","E2","E2","E2","2","Non-USGS","741085_13-Nov-23"
"3485",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"FMW","E2","E2","E2","1","Non-USGS","741085_13-Nov-23"
"3486",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"RDS","S3","S3","S3","127","Non-USGS","741085_13-Nov-23"
"3487",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"SAH","S3","S3","S3","22","Non-USGS","741085_13-Nov-23"
"3488",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Arkansas River #1","13-Nov-23","1.5mi US of HWY-50 Crossing",NA,NA,741085,4217187,"AR",NA,NA,NA,NA,75678,"MSQ","S3","S3","S3","2","Non-USGS","741085_13-Nov-23"
"3489",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","14-Nov-23","1.7mi US of HWY-89",NA,NA,750167,4214267,"AR",NA,NA,NA,NA,75679,"SAH","E1","E1","E1","550","Non-USGS","750167_14-Nov-23"
"3490",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","14-Nov-23","1.7mi US of HWY-89",NA,NA,750167,4214267,"AR",NA,NA,NA,NA,75679,"STR","E1","E1","E1","363","Non-USGS","750167_14-Nov-23"
"3491",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","14-Nov-23","1.7mi US of HWY-89",NA,NA,750167,4214267,"AR",NA,NA,NA,NA,75679,"RDS","E1","E1","E1","270","Non-USGS","750167_14-Nov-23"
"3492",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","14-Nov-23","1.7mi US of HWY-89",NA,NA,750167,4214267,"AR",NA,NA,NA,NA,75679,"PKF","E1","E1","E1","191","Non-USGS","750167_14-Nov-23"
"3493",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","14-Nov-23","1.7mi US of HWY-89",NA,NA,750167,4214267,"AR",NA,NA,NA,NA,75679,"CPP","E1","E1","E1","135","Non-USGS","750167_14-Nov-23"
"3494",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","14-Nov-23","1.7mi US of HWY-89",NA,NA,750167,4214267,"AR",NA,NA,NA,NA,75679,"MSQ","E1","E1","E1","103","Non-USGS","750167_14-Nov-23"
"3495",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","14-Nov-23","1.7mi US of HWY-89",NA,NA,750167,4214267,"AR",NA,NA,NA,NA,75679,"CCF","E1","E1","E1","83","Non-USGS","750167_14-Nov-23"
"3496",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","14-Nov-23","1.7mi US of HWY-89",NA,NA,750167,4214267,"AR",NA,NA,NA,NA,75679,"SMM","E1","E1","E1","54","Non-USGS","750167_14-Nov-23"
"3497",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Arkansas River #1","14-Nov-23","1.7mi US of HWY-89",NA,NA,750167,4214267,"AR",NA,NA,NA,NA,75679,"FMW","E1","E1","E1","50","Non-USGS","750167_14-Nov-23"
